259595-2,A池东阳-HLHF-3,15476-128,A池康洼-HLHF-1,7.68
273933-129,A池长岭村-HLHF-2,259778-0,B马华丰机械-HLHF-1,7.68
124688-0,A池店沟-HLHF-1,124915-0,A池石盆-HLHF-1,7.68
253926-1,B马水利局-HLHF-2,124924-2,B马香山南街-HLHF-3,7.68
124694-2,A池气象局-HLHF-3,253772-0,A池电信大楼-HLHF-1,7.68
15487-130,A池杜沟-HLHF-3,124689-3,A池洪阳五庄-HLHF-4,7.68
253908-1,B马连银三区-HLHF-2,253912-0,B马龙山街-HLHF-1,7.68
7401-130,A池新房-HLHF-3,15121-129,A池万洋国际-HLHF-2,7.67
7401-130,A池新房-HLHF-3,253771-1,A池电厂-HLHF-2,7.67
259761-1,B马毛沟棚户区-HLHF-2,7200-128,H霍B马高速东-HLHF-1,7.67
15116-128,B马天禾小区-HLHF-1,259779-0,B马千秋小学-HLHF-1,7.67
124812-1,A池高村-HLHF-2,253901-2,B马华山路-HLHF-3,7.67
15513-130,A池铁索沟-HLHF-3,238379-2,A池新大楼-HLHF-3,7.67
259781-0,B马怡馨家园-HLHF-1,259682-1,B马毛沟-HLHF-2,7.67
15113-128,B马金银叶小区-HLHF-1,253930-129,B马水厂-HLHF-2,7.67
253899-0,B马洪庆公园-HLHF-1,15121-128,A池万洋国际-HLHF-1,7.67
15472-129,A池苏门南-HLHF-2,259655-0,A池仰韶贺滹沱-HLHF-1,7.67
253911-1,B马梁沟社区-HLHF-2,259775-1,B马幸福里-HLHF-2,7.67
15479-130,A池竹峪-HLHF-3,15478-129,A池南昌-HLHF-2,7.67
15311-128,A池庙东洼-HLHF-1,124814-1,A池丁营-HLHF-2,7.67
7400-129,B马二高-HLHF-2,238397-0,B马新大楼-HLHF-1,7.67
253792-2,A池林业局-HLHF-3,253786-2,A池交警队-HLHF-3,7.67
253918-1,B马千秋-HLHF-2,253918-0,B马千秋-HLHF-1,7.67
7400-130,B马二高-HLHF-3,124675-0,A池南涧-HLHF-1,7.67
7401-130,A池新房-HLHF-3,253917-2,B马汽修厂-HLHF-3,7.67
253916-2,B马汽车站-HLHF-3,253893-1,B马东海大酒店-HLHF-2,7.67
15116-130,B马天禾小区-HLHF-3,259779-0,B马千秋小学-HLHF-1,7.67
124677-2,A池高岭-HLHF-3,238379-2,A池新大楼-HLHF-3,7.67
124683-2,A池甘涧-HLHF-3,15310-128,A池孟东矿-HLHF-1,7.67
15487-130,A池杜沟-HLHF-3,253928-1,B马文武学校-HLHF-2,7.67
124818-0,B马礼召-HLHF-1,7401-128,A池新房-HLHF-1,7.67
259772-0,B马红盾宾馆-HLHF-1,253891-2,B马电视台-HLHF-3,7.67
259598-2,A池峪沟-HLHF-3,253782-2,A池黄花消防队-HLHF-3,7.67
47444-2,A池西阳街-HLHF-3,253929-2,B马五一宾馆-HLHF-3,7.67
15322-130,A池山韭沟-HLHF-3,259663-2,A池果园A池南站-HLHF-3,7.66
124683-0,A池甘涧-HLHF-1,273933-129,A池长岭村-HLHF-2,7.66
5660-130,B马跃进机关楼-HLHF-3,253938-2,B马跃进小学-HLHF-3,7.66
253910-2,B马梁沟-HLHF-3,253910-1,B马梁沟-HLHF-2,7.66
7197-128,H霍A池洪阳镇电管所-HLHF-1,7197-130,H霍A池洪阳镇电管所-HLHF-3,7.66
253919-0,B马千秋村-HLHF-1,15513-129,A池铁索沟-HLHF-2,7.66
15322-130,A池山韭沟-HLHF-3,124695-0,A池耿村医院-HLHF-1,7.66
259598-2,A池峪沟-HLHF-3,253816-1,A池新文小区-HLHF-2,7.66
259655-1,A池仰韶贺滹沱-HLHF-2,259655-0,A池仰韶贺滹沱-HLHF-1,7.66
253920-1,B马花园头-HLHF-2,259782-1,B马千秋煤矿农场-HLHF-2,7.66
259682-2,B马毛沟-HLHF-3,259781-2,B马怡馨家园-HLHF-3,7.66
253916-0,B马汽车站-HLHF-1,253931-1,B马西工区-HLHF-2,7.66
15513-130,A池铁索沟-HLHF-3,15513-128,A池铁索沟-HLHF-1,7.66
15513-130,A池铁索沟-HLHF-3,253910-2,B马梁沟-HLHF-3,7.66
15484-129,A池潘桃-HLHF-2,259712-1,A池仁村-HLHF-2,7.66
253907-2,B马老局-HLHF-3,253926-0,B马水利局-HLHF-1,7.66
124677-2,A池高岭-HLHF-3,253811-1,A池镶春莲花-HLHF-2,7.66
253900-1,B马鸿泰量贩-HLHF-2,253919-0,B马千秋村-HLHF-1,7.66
15114-128,B马兴苑小区-HLHF-1,253935-0,B马银杏公园-HLHF-1,7.66
253932-1,B马西郭庄-HLHF-2,253936-0,B马银杏路-HLHF-1,7.66
124688-1,A池店沟-HLHF-2,15487-130,A池杜沟-HLHF-3,7.66
259779-1,B马千秋小学-HLHF-2,253928-1,B马文武学校-HLHF-2,7.66
253907-0,B马老局-HLHF-1,253907-1,B马老局-HLHF-2,7.66
15322-130,A池山韭沟-HLHF-3,124694-2,A池气象局-HLHF-3,7.66
259772-1,B马红盾宾馆-HLHF-2,253899-2,B马洪庆公园-HLHF-3,7.65
124813-2,A池乔岭-HLHF-3,124813-0,A池乔岭-HLHF-1,7.65
259682-1,B马毛沟-HLHF-2,7198-128,H霍A池服务区-HLHF-1,7.65
15310-128,A池孟东矿-HLHF-1,253771-2,A池电厂-HLHF-3,7.65
47459-2,A池热能公司-HLHF-3,15290-128,A池崔门-HLHF-1,7.65
253917-2,B马汽修厂-HLHF-3,253907-2,B马老局-HLHF-3,7.65
15485-130,A池德厚-HLHF-3,15486-128,A池义昌煤厂-HLHF-1,7.65
259595-0,A池东阳-HLHF-1,259654-0,A池仰韶镇政府-HLHF-1,7.65
259781-2,B马怡馨家园-HLHF-3,259781-1,B马怡馨家园-HLHF-2,7.65
5662-128,A池仰韶酒厂-HLHF-1,253818-1,A池仰韶大酒店-HLHF-2,7.65
253929-0,B马五一宾馆-HLHF-1,253917-2,B马汽修厂-HLHF-3,7.65
253899-0,B马洪庆公园-HLHF-1,273929-128,B马弯子-HLHF-1,7.65
259779-0,B马千秋小学-HLHF-1,124898-1,B马310国道煤场-HLHF-2,7.65
259682-1,B马毛沟-HLHF-2,259682-0,B马毛沟-HLHF-1,7.65
15114-130,B马兴苑小区-HLHF-3,253935-1,B马银杏公园-HLHF-2,7.65
124911-1,A池野狐沟-HLHF-2,124812-1,A池高村-HLHF-2,7.65
273933-129,A池长岭村-HLHF-2,15121-130,A池万洋国际-HLHF-3,7.65
253911-0,B马梁沟社区-HLHF-1,253908-0,B马连银三区-HLHF-1,7.65
124911-0,A池野狐沟-HLHF-1,15578-130,B马肉联厂-HLHF-3,7.65
253919-2,B马千秋村-HLHF-3,124924-1,B马香山南街-HLHF-2,7.65
253914-2,B马棚户区-HLHF-3,253934-1,B马义渑快速通道美化塔-HLHF-2,7.65
15116-130,B马天禾小区-HLHF-3,253920-2,B马花园头-HLHF-3,7.65
124712-2,B马二十里铺-HLHF-3,15294-128,A池杜村沟-HLHF-1,7.65
253901-1,B马华山路-HLHF-2,253914-2,B马棚户区-HLHF-3,7.65
253796-1,A池尼桑汽修-HLHF-2,253771-2,A池电厂-HLHF-3,7.65
253910-0,B马梁沟-HLHF-1,253918-2,B马千秋-HLHF-3,7.64
253934-1,B马义渑快速通道美化塔-HLHF-2,253935-1,B马银杏公园-HLHF-2,7.64
124712-2,B马二十里铺-HLHF-3,124923-0,B马东苗元-HLHF-1,7.64
124812-1,A池高村-HLHF-2,15121-129,A池万洋国际-HLHF-2,7.64
124911-0,A池野狐沟-HLHF-1,253771-0,A池电厂-HLHF-1,7.64
259772-1,B马红盾宾馆-HLHF-2,253899-1,B马洪庆公园-HLHF-2,7.64
7400-130,B马二高-HLHF-3,253893-0,B马东海大酒店-HLHF-1,7.64
253891-2,B马电视台-HLHF-3,259772-0,B马红盾宾馆-HLHF-1,7.64
15480-129,A池贾沟-HLHF-2,15481-130,A池石泉-HLHF-3,7.64
253921-2,B马千秋路广告牌-HLHF-3,253906-2,B马狂口-HLHF-3,7.64
259682-1,B马毛沟-HLHF-2,259761-1,B马毛沟棚户区-HLHF-2,7.64
238397-0,B马新大楼-HLHF-1,253912-2,B马龙山街-HLHF-3,7.64
253913-1,B马裴村-HLHF-2,253926-2,B马水利局-HLHF-3,7.64
253901-2,B马华山路-HLHF-3,253905-0,B马凯瑞彩钢厂-HLHF-1,7.64
15322-128,A池山韭沟-HLHF-1,253769-0,A池城关派出所-HLHF-1,7.64
7400-130,B马二高-HLHF-3,15125-129,A池五里河加油站-HLHF-2,7.64
253935-1,B马银杏公园-HLHF-2,259782-2,B马千秋煤矿农场-HLHF-3,7.64
15322-130,A池山韭沟-HLHF-3,259782-1,B马千秋煤矿农场-HLHF-2,7.64
15322-130,A池山韭沟-HLHF-3,124911-1,A池野狐沟-HLHF-2,7.64
273934-130,A池雷沟-HLHF-3,253906-0,B马狂口-HLHF-1,7.63
253923-0,B马荣华宾馆-HLHF-1,253907-0,B马老局-HLHF-1,7.63
253941-0,B马中澜化工-HLHF-1,253914-2,B马棚户区-HLHF-3,7.63
15311-130,A池庙东洼-HLHF-3,253935-1,B马银杏公园-HLHF-2,7.63
47470-0,B马南河-HLHF-1,124678-2,A池东坡头-HLHF-3,7.63
253916-0,B马汽车站-HLHF-1,259772-2,B马红盾宾馆-HLHF-3,7.63
15307-129,A池马沟-HLHF-2,15496-130,B马民俗村-HLHF-3,7.63
253910-1,B马梁沟-HLHF-2,7201-128,B马高速公路一煤厂二-HLHF-1,7.63
15311-130,A池庙东洼-HLHF-3,124813-1,A池乔岭-HLHF-2,7.63
253786-1,A池交警队-HLHF-2,15476-128,A池康洼-HLHF-1,7.63
7202-129,H霍A池张沟村南-HLHF-2,7204-128,H霍A池猫岭村租赁站-HLHF-1,7.63
253920-1,B马花园头-HLHF-2,124898-1,B马310国道煤场-HLHF-2,7.63
15484-130,A池潘桃-HLHF-3,124684-2,A池东张村-HLHF-3,7.63
253914-1,B马棚户区-HLHF-2,253908-1,B马连银三区-HLHF-2,7.63
253914-1,B马棚户区-HLHF-2,253931-1,B马西工区-HLHF-2,7.63
253902-1,B马建材市场-HLHF-2,253908-1,B马连银三区-HLHF-2,7.63
15322-128,A池山韭沟-HLHF-1,253908-1,B马连银三区-HLHF-2,7.63
15114-130,B马兴苑小区-HLHF-3,15114-129,B马兴苑小区-HLHF-2,7.63
15113-129,B马金银叶小区-HLHF-2,259782-2,B马千秋煤矿农场-HLHF-3,7.63
7400-130,B马二高-HLHF-3,47434-0,A池耿村-HLHF-1,7.63
124691-1,A池崤店-HLHF-2,7198-128,H霍A池服务区-HLHF-1,7.63
253917-2,B马汽修厂-HLHF-3,253935-1,B马银杏公园-HLHF-2,7.62
15322-130,A池山韭沟-HLHF-3,124812-0,A池高村-HLHF-1,7.62
253913-2,B马裴村-HLHF-3,253916-1,B马汽车站-HLHF-2,7.62
7400-128,B马二高-HLHF-1,124687-0,A池堤坞-HLHF-1,7.62
259598-0,A池峪沟-HLHF-1,47443-2,A池塔泥-HLHF-3,7.62
253899-0,B马洪庆公园-HLHF-1,253891-1,B马电视台-HLHF-2,7.62
47459-2,A池热能公司-HLHF-3,15539-128,A池万欣煤矿-HLHF-1,7.62
124712-2,B马二十里铺-HLHF-3,253903-2,B马交警队-HLHF-3,7.62
259761-1,B马毛沟棚户区-HLHF-2,5660-128,B马跃进机关楼-HLHF-1,7.62
253935-1,B马银杏公园-HLHF-2,253892-2,B马电业局-HLHF-3,7.62
15113-128,B马金银叶小区-HLHF-1,253916-0,B马汽车站-HLHF-1,7.62
124697-0,A池堡后-HLHF-1,259598-2,A池峪沟-HLHF-3,7.62
253904-0,B马锦江国际美化塔-HLHF-1,47434-2,A池耿村-HLHF-3,7.62
15301-129,A池胡疙瘩-HLHF-2,259723-0,A池果园-HLHF-1,7.62
124911-1,A池野狐沟-HLHF-2,253794-2,A池马岭-HLHF-3,7.62
253927-2,B马体育公园美化塔-HLHF-3,253894-0,B马东马岭-HLHF-1,7.62
124697-1,A池堡后-HLHF-2,124697-0,A池堡后-HLHF-1,7.62
5660-130,B马跃进机关楼-HLHF-3,253938-1,B马跃进小学-HLHF-2,7.61
15307-129,A池马沟-HLHF-2,15484-128,A池潘桃-HLHF-1,7.61
253927-0,B马体育公园美化塔-HLHF-1,253931-1,B马西工区-HLHF-2,7.61
274161-128,B马二十里铺二-HLHF-1,253931-1,B马西工区-HLHF-2,7.61
259772-0,B马红盾宾馆-HLHF-1,253917-2,B马汽修厂-HLHF-3,7.61
15114-130,B马兴苑小区-HLHF-3,259584-3,B马红土坡-HLHF-4,7.61
253904-1,B马锦江国际美化塔-HLHF-2,259775-2,B马幸福里-HLHF-3,7.61
47469-0,B马郭庄-HLHF-1,259627-2,B马煤气化三期-HLHF-3,7.61
253917-2,B马汽修厂-HLHF-3,253926-2,B马水利局-HLHF-3,7.61
47444-2,A池西阳街-HLHF-3,124695-0,A池耿村医院-HLHF-1,7.61
253927-2,B马体育公园美化塔-HLHF-3,253924-2,B马生态公园-HLHF-3,7.61
124697-0,A池堡后-HLHF-1,259761-1,B马毛沟棚户区-HLHF-2,7.61
259782-2,B马千秋煤矿农场-HLHF-3,253909-0,B马连银小区-HLHF-1,7.61
15487-130,A池杜沟-HLHF-3,253923-1,B马荣华宾馆-HLHF-2,7.61
253937-1,B马跃进煤矿-HLHF-2,124923-1,B马东苗元-HLHF-2,7.61
259655-0,A池仰韶贺滹沱-HLHF-1,15429-129,A池阳光矿-HLHF-2,7.61
253921-2,B马千秋路广告牌-HLHF-3,253941-2,B马中澜化工-HLHF-3,7.61
124697-2,A池堡后-HLHF-3,7199-128,H霍义渑界-HLHF-1,7.61
15117-130,B马千秋四组-HLHF-3,124812-0,A池高村-HLHF-1,7.61
253900-2,B马鸿泰量贩-HLHF-3,253907-1,B马老局-HLHF-2,7.61
253938-1,B马跃进小学-HLHF-2,259779-1,B马千秋小学-HLHF-2,7.61
15294-129,A池杜村沟-HLHF-2,15293-129,A池东杨村-HLHF-2,7.61
253932-0,B马西郭庄-HLHF-1,253911-2,B马梁沟社区-HLHF-3,7.6
259682-2,B马毛沟-HLHF-3,15116-129,B马天禾小区-HLHF-2,7.6
47443-2,A池塔泥-HLHF-3,15513-128,A池铁索沟-HLHF-1,7.6
253906-0,B马狂口-HLHF-1,253907-2,B马老局-HLHF-3,7.6
15514-128,B马东工地大剧院-HLHF-1,253949-1,B马常村-HLHF-2,7.6
47470-2,B马南河-HLHF-3,15592-128,B马石佛二-HLHF-1,7.6
15513-130,A池铁索沟-HLHF-3,253789-1,A池老畜牧局-HLHF-2,7.6
253926-0,B马水利局-HLHF-1,15479-129,A池竹峪-HLHF-2,7.6
124674-0,A池苏门-HLHF-1,47440-0,A池铝电集团-HLHF-1,7.6
15117-130,B马千秋四组-HLHF-3,124924-1,B马香山南街-HLHF-2,7.6
253904-1,B马锦江国际美化塔-HLHF-2,253904-0,B马锦江国际美化塔-HLHF-1,7.6
15322-130,A池山韭沟-HLHF-3,7400-128,B马二高-HLHF-1,7.6
273937-128,A池洪阳吴庄隧道西口-HLHF-1,246341-2,G安千唐志斋F-HLH-3,7.6
253939-1,B马振兴化工厂-HLHF-2,253939-0,B马振兴化工厂-HLHF-1,7.6
253926-1,B马水利局-HLHF-2,253937-0,B马跃进煤矿-HLHF-1,7.6
253922-1,B马千秋煤矿-HLHF-2,253920-1,B马花园头-HLHF-2,7.6
15322-128,A池山韭沟-HLHF-1,124681-0,A池杨大池东洼-HLHF-1,7.6
253941-0,B马中澜化工-HLHF-1,15513-129,A池铁索沟-HLHF-2,7.6
124685-0,A池东段村-HLHF-1,15484-130,A池潘桃-HLHF-3,7.6
124923-1,B马东苗元-HLHF-2,124681-0,A池杨大池东洼-HLHF-1,7.6
253893-1,B马东海大酒店-HLHF-2,253905-1,B马凯瑞彩钢厂-HLHF-2,7.6
253935-1,B马银杏公园-HLHF-2,253906-0,B马狂口-HLHF-1,7.6
259655-2,A池仰韶贺滹沱-HLHF-3,259654-0,A池仰韶镇政府-HLHF-1,7.59
253914-1,B马棚户区-HLHF-2,253899-0,B马洪庆公园-HLHF-1,7.59
253937-0,B马跃进煤矿-HLHF-1,253891-1,B马电视台-HLHF-2,7.59
253914-1,B马棚户区-HLHF-2,253934-1,B马义渑快速通道美化塔-HLHF-2,7.59
253937-0,B马跃进煤矿-HLHF-1,124898-0,B马310国道煤场-HLHF-1,7.59
124694-1,A池气象局-HLHF-2,5662-128,A池仰韶酒厂-HLHF-1,7.59
124712-2,B马二十里铺-HLHF-3,15514-129,B马东工地大剧院-HLHF-2,7.59
47440-1,A池铝电集团-HLHF-2,15513-128,A池铁索沟-HLHF-1,7.59
253931-2,B马西工区-HLHF-3,15113-130,B马金银叶小区-HLHF-3,7.59
259598-2,A池峪沟-HLHF-3,259598-1,A池峪沟-HLHF-2,7.59
15322-130,A池山韭沟-HLHF-3,124818-2,B马礼召-HLHF-3,7.59
15113-129,B马金银叶小区-HLHF-2,253912-0,B马龙山街-HLHF-1,7.59
259594-0,A池洪阳街-HLHF-1,236141-0,G安刘扬F-HLH-1,7.59
253918-0,B马千秋-HLHF-1,253922-0,B马千秋煤矿-HLHF-1,7.59
15476-128,A池康洼-HLHF-1,253773-0,A池农行家属楼-HLHF-1,7.59
253910-0,B马梁沟-HLHF-1,124685-1,A池东段村-HLHF-2,7.59
15485-130,A池德厚-HLHF-3,124915-1,A池石盆-HLHF-2,7.59
124711-1,B马石门村-HLHF-2,253917-2,B马汽修厂-HLHF-3,7.59
253935-1,B马银杏公园-HLHF-2,15113-129,B马金银叶小区-HLHF-2,7.59
259775-0,B马幸福里-HLHF-1,253927-0,B马体育公园美化塔-HLHF-1,7.59
253899-2,B马洪庆公园-HLHF-3,253908-1,B马连银三区-HLHF-2,7.59
15121-129,A池万洋国际-HLHF-2,124812-1,A池高村-HLHF-2,7.59
15114-130,B马兴苑小区-HLHF-3,124898-1,B马310国道煤场-HLHF-2,7.59
253935-1,B马银杏公园-HLHF-2,253920-1,B马花园头-HLHF-2,7.59
273933-129,A池长岭村-HLHF-2,47440-1,A池铝电集团-HLHF-2,7.59
253894-2,B马东马岭-HLHF-3,253941-1,B马中澜化工-HLHF-2,7.59
5662-129,A池仰韶酒厂-HLHF-2,124694-1,A池气象局-HLHF-2,7.58
253926-0,B马水利局-HLHF-1,253917-2,B马汽修厂-HLHF-3,7.58
253898-1,B马郭庄村委大队部-HLHF-2,253921-0,B马千秋路广告牌-HLHF-1,7.58
15294-130,A池杜村沟-HLHF-3,253933-1,B马西裴村-HLHF-2,7.58
15290-128,A池崔门-HLHF-1,15476-128,A池康洼-HLHF-1,7.58
253896-1,B马高速入口-HLHF-2,253824-1,A池制药厂-HLHF-2,7.58
124683-0,A池甘涧-HLHF-1,253917-2,B马汽修厂-HLHF-3,7.58
124694-0,A池气象局-HLHF-1,253819-1,A池仰韶花园-HLHF-2,7.58
253894-0,B马东马岭-HLHF-1,15513-129,A池铁索沟-HLHF-2,7.58
253931-0,B马西工区-HLHF-1,7400-129,B马二高-HLHF-2,7.58
259772-1,B马红盾宾馆-HLHF-2,253924-2,B马生态公园-HLHF-3,7.58
7400-128,B马二高-HLHF-1,253937-0,B马跃进煤矿-HLHF-1,7.58
253903-2,B马交警队-HLHF-3,259778-2,B马华丰机械-HLHF-3,7.58
15592-129,B马石佛二-HLHF-2,15427-128,B马鑫星煤矿-HLHF-1,7.58
253927-0,B马体育公园美化塔-HLHF-1,253934-2,B马义渑快速通道美化塔-HLHF-3,7.58
253910-2,B马梁沟-HLHF-3,253901-0,B马华山路-HLHF-1,7.58
15472-129,A池苏门南-HLHF-2,15510-128,A池荆村-HLHF-1,7.58
124674-1,A池苏门-HLHF-2,259654-2,A池仰韶镇政府-HLHF-3,7.58
273929-128,B马弯子-HLHF-1,124681-0,A池杨大池东洼-HLHF-1,7.58
15322-128,A池山韭沟-HLHF-1,47434-2,A池耿村-HLHF-3,7.58
253904-2,B马锦江国际美化塔-HLHF-3,253914-2,B马棚户区-HLHF-3,7.58
15114-130,B马兴苑小区-HLHF-3,259779-2,B马千秋小学-HLHF-3,7.58
15121-128,A池万洋国际-HLHF-1,253786-1,A池交警队-HLHF-2,7.58
259598-2,A池峪沟-HLHF-3,253781-1,A池黄花-HLHF-2,7.58
274161-130,B马二十里铺二-HLHF-3,7401-129,A池新房-HLHF-2,7.58
259779-2,B马千秋小学-HLHF-3,253918-2,B马千秋-HLHF-3,7.58
253911-0,B马梁沟社区-HLHF-1,253932-0,B马西郭庄-HLHF-1,7.58
253941-1,B马中澜化工-HLHF-2,253928-0,B马文武学校-HLHF-1,7.58
253924-1,B马生态公园-HLHF-2,15116-128,B马天禾小区-HLHF-1,7.58
15291-129,A池大水沟-HLHF-2,47444-0,A池西阳街-HLHF-1,7.57
253930-128,B马水厂-HLHF-1,259598-2,A池峪沟-HLHF-3,7.57
15117-130,B马千秋四组-HLHF-3,259584-3,B马红土坡-HLHF-4,7.57
253924-2,B马生态公园-HLHF-3,253910-2,B马梁沟-HLHF-3,7.57
15311-128,A池庙东洼-HLHF-1,253941-2,B马中澜化工-HLHF-3,7.57
253912-2,B马龙山街-HLHF-3,253912-1,B马龙山街-HLHF-2,7.57
259627-1,B马煤气化三期-HLHF-2,259761-1,B马毛沟棚户区-HLHF-2,7.57
253896-2,B马高速入口-HLHF-3,253911-2,B马梁沟社区-HLHF-3,7.57
15485-129,A池德厚-HLHF-2,47439-1,A池刘村-HLHF-2,7.57
253890-2,B马大鸿泰美化塔-HLHF-3,253940-1,B马质检局-HLHF-2,7.57
253890-1,B马大鸿泰美化塔-HLHF-2,253899-1,B马洪庆公园-HLHF-2,7.57
253890-1,B马大鸿泰美化塔-HLHF-2,253904-1,B马锦江国际美化塔-HLHF-2,7.57
15311-129,A池庙东洼-HLHF-2,15479-128,A池竹峪-HLHF-1,7.57
253938-1,B马跃进小学-HLHF-2,253920-1,B马花园头-HLHF-2,7.57
253898-1,B马郭庄村委大队部-HLHF-2,259775-0,B马幸福里-HLHF-1,7.57
124674-0,A池苏门-HLHF-1,253772-0,A池电信大楼-HLHF-1,7.57
259598-2,A池峪沟-HLHF-3,15474-129,A池徐家寨-HLHF-2,7.57
5662-128,A池仰韶酒厂-HLHF-1,259597-2,A池杨村煤矿-HLHF-3,7.57
15513-129,A池铁索沟-HLHF-2,253906-1,B马狂口-HLHF-2,7.57
253937-1,B马跃进煤矿-HLHF-2,259781-2,B马怡馨家园-HLHF-3,7.57
253915-2,B马汽车城-HLHF-3,15115-129,B马三十里铺陶瓷城-HLHF-2,7.56
253927-1,B马体育公园美化塔-HLHF-2,253921-1,B马千秋路广告牌-HLHF-2,7.56
253938-0,B马跃进小学-HLHF-1,253922-1,B马千秋煤矿-HLHF-2,7.56
253891-2,B马电视台-HLHF-3,253899-0,B马洪庆公园-HLHF-1,7.56
15290-128,A池崔门-HLHF-1,15310-128,A池孟东矿-HLHF-1,7.56
253899-0,B马洪庆公园-HLHF-1,15479-129,A池竹峪-HLHF-2,7.56
124712-2,B马二十里铺-HLHF-3,15311-128,A池庙东洼-HLHF-1,7.56
253923-0,B马荣华宾馆-HLHF-1,259584-3,B马红土坡-HLHF-4,7.56
253911-0,B马梁沟社区-HLHF-1,15339-129,A池杨树洼-HLHF-2,7.56
253899-2,B马洪庆公园-HLHF-3,253923-2,B马荣华宾馆-HLHF-3,7.56
15294-130,A池杜村沟-HLHF-3,15294-128,A池杜村沟-HLHF-1,7.56
253902-2,B马建材市场-HLHF-3,259584-3,B马红土坡-HLHF-4,7.56
259782-0,B马千秋煤矿农场-HLHF-1,253924-1,B马生态公园-HLHF-2,7.56
124678-1,A池东坡头-HLHF-2,15307-128,A池马沟-HLHF-1,7.56
253937-1,B马跃进煤矿-HLHF-2,253937-0,B马跃进煤矿-HLHF-1,7.56
15322-128,A池山韭沟-HLHF-1,253771-0,A池电厂-HLHF-1,7.56
15322-130,A池山韭沟-HLHF-3,253893-0,B马东海大酒店-HLHF-1,7.56
253924-0,B马生态公园-HLHF-1,253908-0,B马连银三区-HLHF-1,7.56
253914-1,B马棚户区-HLHF-2,253909-0,B马连银小区-HLHF-1,7.56
253922-2,B马千秋煤矿-HLHF-3,253919-1,B马千秋村-HLHF-2,7.56
253892-2,B马电业局-HLHF-3,253921-1,B马千秋路广告牌-HLHF-2,7.56
47468-2,B马东区小学-HLHF-3,15486-130,A池义昌煤厂-HLHF-3,7.56
253911-0,B马梁沟社区-HLHF-1,253910-1,B马梁沟-HLHF-2,7.56
253934-2,B马义渑快速通道美化塔-HLHF-3,253936-2,B马银杏路-HLHF-3,7.56
253933-0,B马西裴村-HLHF-1,15117-130,B马千秋四组-HLHF-3,7.56
7400-130,B马二高-HLHF-3,253786-0,A池交警队-HLHF-1,7.56
253908-0,B马连银三区-HLHF-1,253924-0,B马生态公园-HLHF-1,7.56
124697-0,A池堡后-HLHF-1,15486-128,A池义昌煤厂-HLHF-1,7.56
15322-129,A池山韭沟-HLHF-2,253771-0,A池电厂-HLHF-1,7.55
15294-130,A池杜村沟-HLHF-3,15322-128,A池山韭沟-HLHF-1,7.55
253927-2,B马体育公园美化塔-HLHF-3,238397-2,B马新大楼-HLHF-3,7.55
259761-1,B马毛沟棚户区-HLHF-2,47468-2,B马东区小学-HLHF-3,7.55
253931-1,B马西工区-HLHF-2,238397-0,B马新大楼-HLHF-1,7.55
253924-1,B马生态公园-HLHF-2,124898-1,B马310国道煤场-HLHF-2,7.55
15484-130,A池潘桃-HLHF-3,15484-129,A池潘桃-HLHF-2,7.55
5660-128,B马跃进机关楼-HLHF-1,253938-0,B马跃进小学-HLHF-1,7.55
253899-2,B马洪庆公园-HLHF-3,253891-2,B马电视台-HLHF-3,7.55
253938-0,B马跃进小学-HLHF-1,259779-2,B马千秋小学-HLHF-3,7.55
5662-130,A池仰韶酒厂-HLHF-3,253786-2,A池交警队-HLHF-3,7.55
15116-130,B马天禾小区-HLHF-3,253918-0,B马千秋-HLHF-1,7.55
124812-2,A池高村-HLHF-3,47444-1,A池西阳街-HLHF-2,7.55
253920-2,B马花园头-HLHF-3,253891-1,B马电视台-HLHF-2,7.55
15311-128,A池庙东洼-HLHF-1,15539-128,A池万欣煤矿-HLHF-1,7.55
124697-0,A池堡后-HLHF-1,124694-2,A池气象局-HLHF-3,7.55
253895-0,B马福聚德美化塔-HLHF-1,253908-1,B马连银三区-HLHF-2,7.55
253929-0,B马五一宾馆-HLHF-1,253899-1,B马洪庆公园-HLHF-2,7.55
47468-0,B马东区小学-HLHF-1,124923-0,B马东苗元-HLHF-1,7.55
253936-1,B马银杏路-HLHF-2,15578-130,B马肉联厂-HLHF-3,7.55
253911-1,B马梁沟社区-HLHF-2,15297-129,A池郭家坑-HLHF-2,7.55
253950-1,B马予西宾馆-HLHF-2,124923-1,B马东苗元-HLHF-2,7.55
259781-0,B马怡馨家园-HLHF-1,47468-2,B马东区小学-HLHF-3,7.55
253935-1,B马银杏公园-HLHF-2,253911-1,B马梁沟社区-HLHF-2,7.55
124678-1,A池东坡头-HLHF-2,15481-128,A池石泉-HLHF-1,7.55
253906-0,B马狂口-HLHF-1,253917-2,B马汽修厂-HLHF-3,7.55
253923-1,B马荣华宾馆-HLHF-2,124898-1,B马310国道煤场-HLHF-2,7.54
15301-130,A池胡疙瘩-HLHF-3,15482-130,A池水泉洼-HLHF-3,7.54
15113-128,B马金银叶小区-HLHF-1,259584-3,B马红土坡-HLHF-4,7.54
253938-2,B马跃进小学-HLHF-3,124898-1,B马310国道煤场-HLHF-2,7.54
47443-2,A池塔泥-HLHF-3,15511-129,A池耿村食堂-HLHF-2,7.54
5662-130,A池仰韶酒厂-HLHF-3,253818-1,A池仰韶大酒店-HLHF-2,7.54
