B马东苗元-HLHF-2,124923-1,33
B马香山南街-HLHF-1,124924-0,30
B马香山南街-HLHF-2,124924-1,30
B马香山南街-HLHF-3,124924-2,30
D县甘棠公园东-HLHF-1,124925-0,30
D县甘棠公园东-HLHF-2,124925-1,30
D县甘棠公园东-HLHF-3,124925-2,30
D县体育馆南-HLHF-1,124926-0,30
D县体育馆南-HLHF-2,124926-1,30
D县体育馆南-HLHF-3,124926-2,30
D县政法花园-HLHF-1,124927-0,30
D县政法花园-HLHF-2,124927-1,30
D县政法花园-HLHF-3,124927-2,30
虹桥电器-HLHD-1,15104-128,40
虹桥电器-HLHD-2,15104-129,40
虹桥电器-HLHD-3,15104-130,40
盐业局-HLHF-1,15105-128,21
盐业局-HLHF-2,15105-129,21
盐业局-HLHF-3,15105-130,21
植物园南门-HLHF-1,15106-128,28
植物园南门-HLHF-2,15106-129,28
植物园南门-HLHF-3,15106-130,28
E宝铜箔厂北-HLHF-1,15107-128,28
E宝铜箔厂北-HLHF-2,15107-129,28
E宝铜箔厂北-HLHF-3,15107-130,28
E宝铜箔厂北-HLHD-4,15107-3,28
E宝铜箔厂北-HLHD-5,15107-4,28
E宝铜箔厂北-HLHD-6,15107-5,28
E宝西华村二-HLHF-1,15108-128,28
E宝西华村二-HLHF-2,15108-129,28
E宝西华村二-HLHF-3,15108-130,28
C氏西关建材市场-HLHF-1,15109-128,23
C氏西关建材市场-HLHF-2,15109-129,23
C氏西关建材市场-HLHF-3,15109-130,23
C氏南新村小区-HLHF-1,15110-128,24
C氏南新村小区-HLHF-2,15110-129,24
C氏南新村小区-HLHF-3,15110-130,24
C氏黑马渠-HLHF-1,15111-128,18
C氏黑马渠-HLHF-2,15111-129,18
C氏黑马渠-HLHF-3,15111-130,18
A池韶园-HLHF-1,15112-128,38
A池韶园-HLHF-2,15112-129,38
A池韶园-HLHF-3,15112-130,38
B马金银叶小区-HLHF-1,15113-128,33
B马金银叶小区-HLHF-2,15113-129,33
B马金银叶小区-HLHF-3,15113-130,33
B马金银叶小区-HLHD-4,15113-3,33
B马金银叶小区-HLHD-5,15113-4,33
B马金银叶小区-HLHD-6,15113-5,33
B马兴苑小区-HLHF-1,15114-128,28
B马兴苑小区-HLHF-2,15114-129,28
B马兴苑小区-HLHF-3,15114-130,28
B马三十里铺陶瓷城-HLHF-1,15115-128,33
B马三十里铺陶瓷城-HLHF-2,15115-129,33
B马三十里铺陶瓷城-HLHF-3,15115-130,33
B马天禾小区-HLHF-1,15116-128,33
B马天禾小区-HLHF-2,15116-129,33
B马天禾小区-HLHF-3,15116-130,33
B马千秋四组-HLHF-1,15117-128,33
B马千秋四组-HLHF-2,15117-129,33
B马千秋四组-HLHF-3,15117-130,33
E宝车窑新村北-HLHF-1,15119-128,38
E宝车窑新村北-HLHF-2,15119-129,38
E宝车窑新村北-HLHF-3,15119-130,38
E宝三小-HLHF-1,15120-128,26
E宝三小-HLHF-2,15120-129,26
E宝三小-HLHF-3,15120-130,26
A池万洋国际-HLHF-1,15121-128,25
A池万洋国际-HLHF-2,15121-129,25
A池万洋国际-HLHF-3,15121-130,25
E宝新华书店-HLHF-1,15122-128,17
E宝新华书店-HLHF-2,15122-129,17
E宝新华书店-HLHF-3,15122-130,17
E宝环城桥西-HLHF-1,15123-128,24
E宝环城桥西-HLHF-2,15123-129,24
E宝环城桥西-HLHF-3,15123-130,24
E宝开源矿业-HLHF-1,15124-128,20
E宝开源矿业-HLHF-2,15124-129,20
E宝开源矿业-HLHF-3,15124-130,20
A池五里河加油站-HLHF-1,15125-128,20
A池五里河加油站-HLHF-2,15125-129,20
A池五里河加油站-HLHF-3,15125-130,20
E宝涧口新村北-HLHF-1,15127-128,34
E宝涧口新村北-HLHF-2,15127-129,34
E宝涧口新村北-HLHF-3,15127-130,34
E宝新凌铅业-HLHF-1,15128-128,29
E宝新凌铅业-HLHF-2,15128-129,29
E宝新凌铅业-HLHF-3,15128-130,29
D县鸿美铝业-HLHF-1,15130-128,28
D县鸿美铝业-HLHF-2,15130-129,28
D县鸿美铝业-HLHF-3,15130-130,28
D县五原村口-HLHF-1,15131-128,33
D县五原村口-HLHF-2,15131-129,33
D县五原村口-HLHF-3,15131-130,33
D县官路沟-HLHF-1,15132-128,28
D县官路沟-HLHF-2,15132-129,28
D县官路沟-HLHF-3,15132-130,28
D县官庄北-HLHF-1,15133-128,28
D县官庄北-HLHF-2,15133-129,28
D县官庄北-HLHF-3,15133-130,28
E宝豫灵南马庄-HLHF-1,15134-128,23
E宝豫灵南马庄-HLHF-2,15134-129,23
E宝豫灵南马庄-HLHF-3,15134-130,23
E宝豫灵姚子头-HLHF-1,15135-128,28
E宝豫灵姚子头-HLHF-2,15135-129,28
E宝豫灵姚子头-HLHF-3,15135-130,28
E宝豫灵豫赣矿业-HLHF-1,15136-128,23
E宝豫灵豫赣矿业-HLHF-2,15136-129,23
E宝豫灵豫赣矿业-HLHF-3,15136-130,23
E宝豫灵上寨村-HLHF-1,15137-128,38
E宝豫灵上寨村-HLHF-2,15137-129,38
E宝豫灵上寨村-HLHF-3,15137-130,38
E宝宝一讯-HLHF-1,15138-128,38
E宝宝一讯-HLHF-2,15138-129,38
E宝宝一讯-HLHF-3,15138-130,38
E宝森林监控中心-HLHF-1,15139-128,20
E宝森林监控中心-HLHF-2,15139-129,20
E宝森林监控中心-HLHF-3,15139-130,20
E宝M阳家园-HLHF-1,15140-128,11
E宝M阳家园-HLHF-2,15140-129,11
古窑-HLHF-1,15141-128,11
古窑-HLHF-2,15141-129,11
河之南-HLHF-1,15142-128,11
河之南-HLHF-2,15142-129,11
候家坡-HLHF-1,15143-128,11
候家坡-HLHF-2,15143-129,11
九华纺织厂-HLHF-1,15144-128,38
九华纺织厂-HLHF-2,15144-129,38
E宝碑基-HLHF-1,15145-128,48
E宝碑基-HLHF-2,15145-129,48
E宝碑基-HLHF-3,15145-130,48
E宝北沟-HLHF-1,15146-128,43
E宝北沟-HLHF-2,15146-129,43
E宝北沟-HLHF-3,15146-130,43
E宝常卯村-HLHF-1,15147-128,10
E宝常卯村-HLHF-2,15147-129,10
E宝常卯村-HLHF-3,15147-130,10
E宝朝阳-HLHF-1,15148-128,43
E宝朝阳-HLHF-2,15148-129,43
E宝朝阳-HLHF-3,15148-130,43
E宝程村藏马峪矿区-HLHF-1,15149-128,10
E宝程村藏马峪矿区-HLHF-2,15149-129,10
E宝程村藏马峪矿区-HLHF-3,15149-130,5
E宝程村藏马峪矿区-HLHF-4,15149-131,5
E宝程村焕池金矿-HLHF-1,15150-128,10
E宝程村焕池金矿-HLHF-2,15150-129,10
E宝东村-HLHF-1,15151-128,48
E宝东村-HLHF-2,15151-129,48
E宝东村-HLHF-3,15151-130,48
E宝东里-HLHF-1,15152-128,43
E宝东里-HLHF-2,15152-129,43
E宝东里-HLHF-3,15152-130,43
E宝风脉寺-HLHF-1,15153-128,43
E宝风脉寺-HLHF-2,15153-129,43
E宝风脉寺-HLHF-3,15153-130,43
E宝高梢-HLHF-1,15154-128,43
E宝高梢-HLHF-2,15154-129,43
E宝高梢-HLHF-3,15154-130,43
E宝红土坡-HLHF-1,15155-128,17
E宝红土坡-HLHF-2,15155-129,17
E宝红土坡-HLHF-3,15155-130,17
E宝寺坡隧道南-HLHF-4,15155-131,17
E宝寺坡隧道南-HLHF-5,15155-132,17
E宝后河-HLHF-1,15156-128,43
E宝后河-HLHF-2,15156-129,43
E宝贾村二-HLHF-1,15157-128,15
E宝贾村二-HLHF-2,15157-129,15
E宝贾村二-HLHF-3,15157-130,15
E宝孔家营-HLHF-1,15158-128,43
E宝孔家营-HLHF-2,15158-129,43
E宝孔家营-HLHF-3,15158-130,43
E宝库泉沟-HLHF-1,15159-128,38
E宝库泉沟-HLHF-2,15159-129,38
E宝库泉沟-HLHF-3,15159-130,38
E宝郎寨-HLHF-1,15160-128,43
E宝郎寨-HLHF-2,15160-129,43
E宝郎寨-HLHF-3,15160-130,43
E宝犁牛河-HLHF-1,15161-128,11
E宝犁牛河-HLHF-2,15161-129,11
E宝犁牛河-HLHF-3,15161-130,11
E宝两岔河-HLHF-1,15162-128,11
E宝两岔河-HLHF-2,15162-129,11
E宝两岔河-HLHF-3,15162-130,11
E宝刘柏-HLHF-1,15163-128,43
E宝刘柏-HLHF-2,15163-129,43
E宝刘柏-HLHF-3,15163-130,43
E宝六岔口-HLHF-1,15164-128,15
E宝六岔口-HLHF-2,15164-129,15
E宝六岔口-HLHF-3,15164-130,15
E宝栾村-HLHF-1,15165-128,43
E宝栾村-HLHF-2,15165-129,43
E宝栾村-HLHF-3,15165-130,43
E宝马新村-HLHF-1,15166-128,38
E宝马新村-HLHF-2,15166-129,38
E宝马新村-HLHF-3,15166-130,38
E宝米河-HLHF-1,15167-128,6
E宝米河-HLHF-2,15167-129,6
E宝棉窝-HLHF-1,15168-128,43
E宝棉窝-HLHF-2,15168-129,43
E宝棉窝-HLHF-3,15168-130,43
E宝磨口村-HLHF-1,15169-128,23
E宝磨口村-HLHF-2,15169-129,23
E宝磨石峪725坑口-HLHF-1,15170-128,6
E宝磨石峪725坑口-HLHF-2,15170-129,6
E宝磨石峪800坑口-HLHF-1,15171-128,5
E宝磨石峪800坑口-HLHF-2,15171-129,5
E宝南安头-HLHF-1,15172-128,43
E宝南安头-HLHF-2,15172-129,43
E宝南安头-HLHF-3,15172-130,43
E宝南天-HLHF-1,15173-128,43
E宝南天-HLHF-2,15173-129,43
E宝南天-HLHF-3,15173-130,43
E宝坡沟-HLHF-1,15174-128,6
E宝坡沟-HLHF-2,15174-129,6
E宝蒲陈沟-HLHF-1,15175-128,5
E宝蒲陈沟-HLHF-2,15175-129,5
E宝蒲陈沟-HLHF-3,15175-130,5
E宝前店-HLHF-1,15176-128,10
E宝前店-HLHF-2,15176-129,10
E宝前店-HLHF-3,15176-130,10
E宝秦家河-HLHF-1,15177-128,43
E宝秦家河-HLHF-2,15177-129,43
E宝上宋曲-HLHF-1,15178-128,10
E宝上宋曲-HLHF-2,15178-129,10
E宝上宋曲-HLHF-3,15178-130,10
E宝石门水电站-HLHF-1,15179-128,5
E宝石门水电站-HLHF-2,15179-129,5
E宝石坡湾-HLHF-1,15180-128,10
E宝石坡湾-HLHF-2,15180-129,10
E宝石坡湾-HLHF-3,15180-130,10
E宝石坡湾-HLHF-4,15180-131,10
E宝石坡湾-HLHF-5,15180-132,10
E宝石坡湾-HLHF-6,15180-133,10
E宝冠天花园-HLHF-1,15181-128,28
E宝冠天花园-HLHF-2,15181-129,28
E宝冠天花园-HLHF-3,15181-130,28
E宝水产洼-HLHF-1,15182-128,5
E宝水产洼-HLHF-2,15182-129,5
E宝水产洼-HLHF-3,15182-130,5
E宝水车头-HLHF-1,15183-128,38
E宝水车头-HLHF-2,15183-129,38
E宝水车头-HLHF-3,15183-130,38
E宝水泉头-HLHF-1,15184-128,10
E宝水泉头-HLHF-2,15184-129,10
E宝田川-HLHF-1,15185-128,15
E宝田川-HLHF-2,15185-129,15
E宝田川-HLHF-3,15185-130,15
E宝瓦屋-HLHF-1,15186-128,10
E宝瓦屋-HLHF-2,15186-129,10
E宝西寨-HLHF-1,15187-128,43
E宝西寨-HLHF-2,15187-129,43
E宝西寨-HLHF-3,15187-130,43
E宝下宋曲-HLHF-1,15188-128,10
E宝下宋曲-HLHF-2,15188-129,10
E宝新城子-HLHF-1,15189-128,38
E宝新城子-HLHF-2,15189-129,38
E宝新城子-HLHF-3,15189-130,38
E宝邢家村-HLHF-1,15190-128,43
E宝邢家村-HLHF-2,15190-129,43
E宝邢家村-HLHF-3,15190-130,43
E宝杏洼-HLHF-1,15191-128,5
E宝杏洼-HLHF-2,15191-129,5
E宝杏洼-HLHF-3,15191-130,5
E宝阳平沟家窑-HLHF-1,15192-128,11
E宝阳平沟家窑-HLHF-2,15192-129,11
E宝阳平沟家窑-HLHF-3,15192-130,11
E宝阳平沟家窑-HLHF-4,15192-131,11
E宝姚家城-HLHF-1,15193-128,43
E宝姚家城-HLHF-2,15193-129,43
E宝姚家城-HLHF-3,15193-130,43
E宝鱼仙河-HLHF-1,15194-128,5
E宝鱼仙河-HLHF-2,15194-129,5
E宝豫灵1671坑口-HLHF-1,15195-128,30
E宝豫灵630坑口-HLHF-1,15196-128,10
E宝赵家沟-HLHF-1,15197-128,43
E宝赵家沟-HLHF-2,15197-129,43
E宝赵家沟-HLHF-3,15197-130,43
E宝周家河-HLHF-1,15198-128,23
E宝周家河-HLHF-2,15198-129,23
E宝周家河-HLHF-3,15198-130,23
E宝祝家营新村-HLHF-1,15199-128,48
E宝祝家营新村-HLHF-2,15199-129,48
E宝祝家营新村-HLHF-3,15199-130,48
刘家山-HLHF-1,15200-128,43
刘家山-HLHF-2,15200-129,43
刘家山-HLHF-3,15200-130,43
C氏安坪-HLHF-1,15201-128,16
C氏安坪-HLHF-2,15201-129,16
C氏安坪-HLHF-3,15201-130,16
C氏鳌家-HLHF-1,15202-128,16
C氏鳌家-HLHF-2,15202-129,16
C氏鳌家-HLHF-3,15202-130,16
C氏白花-HLHF-1,15203-128,16
C氏白花-HLHF-2,15203-129,16
C氏白花-HLHF-3,15203-130,16
C氏白花沟-HLHF-1,15204-128,11
C氏白花沟-HLHF-2,15204-129,11
C氏菠菜沟-HLHF-1,15205-128,16
C氏菠菜沟-HLHF-2,15205-129,16
C氏蔡家沟-HLHF-1,15206-128,16
C氏蔡家沟-HLHF-2,15206-129,16
C氏蔡家沟-HLHF-3,15206-130,16
C氏柴家沟-HLHF-1,15207-128,16
C氏柴家沟-HLHF-2,15207-129,16
C氏柴家沟-HLHF-3,15207-130,16
C氏车岭-HLHF-1,15208-128,16
C氏车岭-HLHF-2,15208-129,16
C氏车岭-HLHF-3,15208-130,16
C氏大村-HLHF-1,15209-128,38
C氏大村-HLHF-2,15209-129,38
C氏大干村-HLHF-1,15210-128,16
C氏大干村-HLHF-2,15210-129,16
C氏大干村-HLHF-3,15210-130,16
C氏大坪-HLHF-1,15211-128,16
C氏大坪-HLHF-2,15211-129,16
C氏代柏沟口-HLHF-1,15212-128,16
C氏代柏沟口-HLHF-2,15212-129,16
C氏代柏沟口-HLHF-3,15212-130,16
C氏东河村-HLHF-1,15213-128,16
C氏东河村-HLHF-2,15213-129,16
C氏东河村-HLHF-3,15213-130,16
C氏东茄-HLHF-1,15214-128,16
C氏东茄-HLHF-2,15214-129,16
C氏东桃花-HLHF-1,15215-128,11
C氏东桃花-HLHF-2,15215-129,11
C氏东桃花-HLHF-3,15215-130,11
C氏东桃花-HLHF-4,15215-131,11
C氏东桃花-HLHF-5,15215-132,11
C氏东桃花-HLHF-6,15215-133,11
C氏段家湾-HLHF-1,15216-128,17
C氏段家湾-HLHF-2,15216-129,17
C氏段家湾-HLHF-3,15216-130,17
C氏干沟-HLHF-1,15217-128,16
C氏干沟-HLHF-2,15217-129,16
C氏干沟-HLHF-3,15217-130,16
C氏高河-HLHF-1,15218-128,16
C氏高河-HLHF-2,15218-129,16
C氏高河-HLHF-3,15218-130,16
C氏耿家村-HLHF-1,15219-128,16
C氏耿家村-HLHF-2,15219-129,16
C氏耿家店-HLHF-1,15220-128,16
C氏耿家店-HLHF-2,15220-129,16
C氏拐峪-HLHF-1,15221-128,16
C氏拐峪-HLHF-2,15221-129,16
C氏拐峪-HLHF-3,15221-130,16
C氏观沟-HLHF-1,15222-128,16
C氏观沟-HLHF-2,15222-129,16
C氏观沟-HLHF-3,15222-130,16
C氏韩庄-HLHF-1,15223-128,16
C氏韩庄-HLHF-2,15223-129,16
C氏何窑村-HLHF-1,15224-128,16
C氏何窑村-HLHF-2,15224-129,16
C氏何窑村-HLHF-3,15224-130,16
C氏横涧总监办-HLHF-1,15225-128,11
C氏横涧总监办-HLHF-2,15225-129,11
C氏横涧总监办-HLHF-3,15225-130,11
C氏胡家坪-HLHF-1,15226-128,16
C氏胡家坪-HLHF-2,15226-129,16
C氏胡家坪-HLHF-3,15226-130,16
C氏黄柏沟-HLHF-1,15227-128,11
C氏黄柏沟-HLHF-2,15227-129,11
C氏黄柏沟-HLHF-3,15227-130,11
C氏黄耀沟-HLHF-1,15228-128,16
C氏黄耀沟-HLHF-2,15228-129,16
C氏黄耀沟-HLHF-3,15228-130,16
C氏火神庙-HLHF-1,15229-128,16
C氏火神庙-HLHF-2,15229-129,16
C氏火神庙-HLHF-3,15229-130,16
C氏火焰沟-HLHF-1,15230-128,10
C氏火焰沟-HLHF-2,15230-129,10
C氏荆彰-HLHF-1,15231-128,33
C氏荆彰-HLHF-2,15231-129,33
C氏荆彰-HLHF-3,15231-130,33
C氏井湾-HLHF-1,15232-128,10
C氏井湾-HLHF-2,15232-129,10
C氏九龙洞-HLHF-1,15233-128,11
C氏九龙洞-HLHF-2,15233-129,11
C氏九龙洞-HLHF-3,15233-130,11
C氏九龙洞-HLHF-4,15233-131,11
C氏九龙洞-HLHF-5,15233-132,11
C氏九龙洞-HLHF-6,15233-133,11
C氏久富-HLHF-2,15234-129,10
C氏久富-HLHF-3,15234-130,10
C氏兰东-HLHF-1,15235-128,13
C氏兰东-HLHF-2,15235-129,13
C氏兰东-HLHF-3,15235-130,13
C氏雷家村-HLHF-1,15236-128,16
C氏雷家村-HLHF-2,15236-129,16
C氏李子坪-HLHF-1,15237-128,16
C氏李子坪-HLHF-2,15237-129,16
C氏里坪-HLHF-1,15238-128,16
C氏里坪-HLHF-2,15238-129,16
C氏里坪-HLHF-3,15238-130,16
C氏岭南-HLHF-1,15239-128,16
C氏岭南-HLHF-2,15239-129,16
C氏岭南-HLHF-3,15239-130,16
C氏龙泉坪-HLHF-1,15240-128,16
C氏龙泉坪-HLHF-2,15240-129,16
C氏龙泉坪-HLHF-3,15240-130,16
C氏龙王庙-HLHF-1,15241-128,16
C氏龙王庙-HLHF-2,15241-129,16
C氏龙王庙-HLHF-3,15241-130,16
C氏马耳岩-HLHF-1,15242-128,13
C氏马耳岩-HLHF-2,15242-129,13
C氏马耳岩-HLHF-3,15242-130,13
C氏马连-HLHF-1,15243-128,23
C氏马连-HLHF-2,15243-129,23
C氏马庄河-HLHF-1,15244-128,17
C氏马庄河-HLHF-2,15244-129,17
C氏马庄河-HLHF-3,15244-130,17
C氏毛河-HLHF-1,15245-128,16
C氏毛河-HLHF-2,15245-129,16
C氏毛河-HLHF-3,15245-130,16
C氏梅家湾-HLHF-1,15246-128,33
C氏梅家湾-HLHF-2,15246-129,33
C氏梅家湾-HLHF-3,15246-130,33
C氏苗村-HLHF-1,15247-128,33
C氏苗村-HLHF-2,15247-129,33
C氏苗村-HLHF-3,15247-130,33
C氏庙坪村-HLHF-1,15248-128,33
C氏庙坪村-HLHF-2,15248-129,33
C氏庙坪村-HLHF-3,15248-130,33
C氏庙上-HLHF-1,15249-128,13
C氏庙上-HLHF-2,15249-129,13
C氏民湾-HLHF-1,15250-128,16
C氏民湾-HLHF-2,15250-129,16
C氏民湾-HLHF-3,15250-130,16
C氏磨盘河-HLHF-1,15251-128,33
C氏磨盘河-HLHF-2,15251-129,33
C氏磨上-HLHF-1,15252-128,33
C氏磨上-HLHF-2,15252-129,33
C氏磨上-HLHF-3,15252-130,33
C氏南石桥-HLHF-1,15253-128,38
C氏南石桥-HLHF-2,15253-129,38
C氏南峪沟-HLHF-1,15254-128,16
C氏南峪沟-HLHF-2,15254-129,16
C氏南峪沟-HLHF-3,15254-130,16
C氏碾道-HLHF-1,15255-128,16
C氏碾道-HLHF-2,15255-129,16
C氏碾道-HLHF-3,15255-130,16
C氏碾子沟-HLHF-1,15256-128,16
C氏碾子沟-HLHF-2,15256-129,16
C氏碾子沟-HLHF-3,15256-130,16
C氏鸟桥-HLHF-1,15257-128,10
C氏鸟桥-HLHF-2,15257-129,10
C氏漂池-HLHF-1,15258-128,33
C氏漂池-HLHF-2,15258-129,33
C氏漂池-HLHF-3,15258-130,33
C氏淇河漂流-HLHF-1,15259-128,16
C氏淇河漂流-HLHF-2,15259-129,16
C氏淇河漂流-HLHF-3,15259-130,16
C氏前红椿沟-HLHF-1,15260-128,10
C氏前红椿沟-HLHF-2,15260-129,10
C氏前庄-HLHF-1,15261-128,16
C氏前庄-HLHF-2,15261-129,16
C氏前庄-HLHF-3,15261-130,16
C氏青岩壁-HLHF-1,15262-128,16
C氏青岩壁-HLHF-2,15262-129,16
C氏青岩壁-HLHF-3,15262-130,16
C氏三关村-HLHF-1,15263-128,11
C氏三关村-HLHF-2,15263-129,11
C氏三门-HLHF-1,15264-128,16
C氏三门-HLHF-2,15264-129,16
C氏三门-HLHF-3,15264-130,16
C氏沙沟-HLHF-1,15265-128,15
C氏沙沟-HLHF-2,15265-129,15
C氏沙沟-HLHF-3,15265-130,15
C氏上店-HLHF-1,15266-128,15
C氏上店-HLHF-2,15266-129,15
C氏上店-HLHF-3,15266-130,15
C氏上店一-HLHF-1,15267-128,10
C氏上店一-HLHF-2,15267-129,10
C氏上店一-HLHF-3,15267-130,10
C氏上店一-HLHF-4,15267-131,10
C氏上店一-HLHF-5,15267-132,10
C氏上店一-HLHF-6,15267-133,10
C氏石马公路-HLHF-1,15268-128,10
C氏石马公路-HLHF-2,15268-129,10
C氏石马公路-HLHF-3,15268-130,10
C氏双槐树隧道-HLHF-1,15269-128,10
C氏双槐树隧道-HLHF-2,15269-129,10
C氏塔子山-HLHF-1,15270-128,11
C氏塔子山-HLHF-2,15270-129,11
C氏西川-HLHF-1,15271-128,15
C氏西川-HLHF-2,15271-129,15
C氏西川-HLHF-3,15271-130,15
C氏西大坪-HLHF-1,15272-128,16
C氏西大坪-HLHF-2,15272-129,16
C氏西桃花-HLHF-1,15273-128,16
C氏西桃花-HLHF-2,15273-129,16
C氏西桃花-HLHF-3,15273-130,16
C氏下庄科-HLHF-1,15274-128,11
C氏下庄科-HLHF-2,15274-129,11
C氏香山庙-HLHF-1,15275-128,33
C氏香山庙-HLHF-2,15275-129,33
C氏香子坪-HLHF-1,15276-128,16
C氏香子坪-HLHF-2,15276-129,16
C氏香子坪-HLHF-3,15276-130,16
C氏小沟河-HLHF-1,15277-128,10
C氏小沟河-HLHF-2,15277-129,10
C氏小龙沟-HLHF-1,15278-128,11
C氏小龙沟-HLHF-2,15278-129,11
C氏小龙沟-HLHF-3,15278-130,11
C氏小龙沟-HLHF-4,15278-131,11
C氏小龙沟-HLHF-5,15278-132,11
C氏淤泥河-HLHF-1,15279-128,16
C氏淤泥河-HLHF-3,15279-130,16
C氏鱼池-HLHF-1,15280-128,15
C氏鱼池-HLHF-2,15280-129,15
C氏鱼池-HLHF-3,15280-130,15
C氏育林-HLHF-1,15281-128,16
C氏育林-HLHF-2,15281-129,16
C氏育林-HLHF-3,15281-130,16
C氏张村-HLHF-1,15282-128,16
C氏张村-HLHF-2,15282-129,16
C氏张村-HLHF-3,15282-130,16
C氏张家-HLHF-1,15283-128,33
C氏张家-HLHF-2,15283-129,33
C氏张家-HLHF-3,15283-130,33
C氏中里坪-HLHF-1,15284-128,16
C氏中里坪-HLHF-2,15284-129,16
C氏中里坪-HLHF-3,15284-130,16
C氏猪拱石-HLHF-1,15285-128,16
C氏猪拱石-HLHF-2,15285-129,16
C氏猪拱石-HLHF-3,15285-130,16
C氏状沟-HLHF-1,15286-128,11
C氏状沟-HLHF-2,15286-129,11
马坡-HLHF-1,15287-128,43
马坡-HLHF-2,15287-129,43
马坡-HLHF-3,15287-130,43
E宝李家沟-HLHF-1,15288-128,45
E宝李家沟-HLHF-2,15288-129,45
E宝李家沟-HLHF-3,15288-130,45
A池班村-HLHF-1,15289-128,33
A池班村-HLHF-2,15289-129,33
A池班村-HLHF-3,15289-130,33
A池崔门-HLHF-1,15290-128,23
A池崔门-HLHF-2,15290-129,23
A池大水沟-HLHF-1,15291-128,33
A池大水沟-HLHF-2,15291-129,33
A池大水沟-HLHF-3,15291-130,33
A池东岭-HLHF-1,15292-128,33
A池东岭-HLHF-2,15292-129,33
A池东岭-HLHF-3,15292-130,33
A池东杨村-HLHF-1,15293-128,33
A池东杨村-HLHF-2,15293-129,33
A池东杨村-HLHF-3,15293-130,33
A池杜村沟-HLHF-1,15294-128,33
A池杜村沟-HLHF-2,15294-129,33
A池杜村沟-HLHF-3,15294-130,33
A池高唐-HLHF-1,15295-128,38
A池高唐-HLHF-2,15295-129,38
A池高唐-HLHF-3,15295-130,38
A池关底-HLHF-1,15296-128,38
A池关底-HLHF-2,15296-129,38
A池关底-HLHF-3,15296-130,38
A池郭家坑-HLHF-1,15297-128,33
A池郭家坑-HLHF-2,15297-129,33
A池郭家坑-HLHF-3,15297-130,33
A池韩家坑-HLHF-1,15298-128,33
A池韩家坑-HLHF-2,15298-129,33
A池韩家坑-HLHF-3,15298-130,33
A池河沟村-HLHF-1,15299-128,33
A池河沟村-HLHF-2,15299-129,33
A池红石峡-HLHF-1,15300-128,10
A池红石峡-HLHF-2,15300-129,10
A池胡疙瘩-HLHF-1,15301-128,33
A池胡疙瘩-HLHF-2,15301-129,33
A池胡疙瘩-HLHF-3,15301-130,33
A池吉家岭-HLHF-1,15302-128,33
A池吉家岭-HLHF-2,15302-129,33
A池吉家岭-HLHF-3,15302-130,33
A池金灯河-HLHF-1,15303-128,38
A池金灯河-HLHF-2,15303-129,38
A池金灯河-HLHF-3,15303-130,38
A池坷增-HLHF-1,15304-128,38
A池坷增-HLHF-2,15304-129,38
A池龙王庄-HLHF-1,15305-128,33
A池龙王庄-HLHF-2,15305-129,33
A池龙王庄-HLHF-3,15305-130,33
A池吕家-HLHF-1,15306-128,33
A池吕家-HLHF-2,15306-129,33
A池吕家-HLHF-3,15306-130,33
A池马沟-HLHF-1,15307-128,38
A池马沟-HLHF-2,15307-129,38
A池马沟-HLHF-3,15307-130,38
A池马跑泉-HLHF-1,15308-128,38
A池马跑泉-HLHF-2,15308-129,38
A池马跑泉-HLHF-3,15308-130,38
A池玫瑰园-HLHF-1,15309-128,43
A池玫瑰园-HLHF-2,15309-129,43
A池玫瑰园-HLHF-3,15309-130,43
A池孟东矿-HLHF-1,15310-128,15
A池孟东矿-HLHF-2,15310-129,15
A池孟东矿-HLHF-3,15310-130,15
A池庙东洼-HLHF-1,15311-128,33
A池庙东洼-HLHF-2,15311-129,33
A池庙东洼-HLHF-3,15311-130,33
A池南洼-HLHF-1,15312-128,38
A池南洼-HLHF-2,15312-129,38
A池南洼-HLHF-3,15312-130,38
A池南庄-HLHF-1,15313-128,33
A池南庄-HLHF-2,15313-129,33
A池南庄-HLHF-3,15313-130,33
A池牛王岭-HLHF-1,15314-128,33
A池牛王岭-HLHF-2,15314-129,33
A池牛王岭-HLHF-3,15314-130,33
A池坡头-HLHF-1,15315-128,33
A池坡头-HLHF-2,15315-129,33
A池坡头-HLHF-3,15315-130,33
A池坡头乡红石峡-HLHF-1,15316-128,10
A池坡头乡红石峡-HLHF-2,15316-129,10
A池青山-HLHF-1,15317-128,16
A池青山-HLHF-2,15317-129,16
A池青山-HLHF-3,15317-130,16
A池茹家沟-HLHF-1,15318-128,33
A池茹家沟-HLHF-2,15318-129,33
A池茹家沟-HLHF-3,15318-130,33
A池芮沟-HLHF-1,15319-128,33
A池芮沟-HLHF-2,15319-129,33
A池芮沟-HLHF-3,15319-130,33
A池塞地岭-HLHF-1,15320-128,38
A池塞地岭-HLHF-2,15320-129,38
A池塞地岭-HLHF-3,15320-130,38
A池山底-HLHF-1,15321-128,33
A池山底-HLHF-2,15321-129,33
A池山底-HLHF-3,15321-130,33
A池山韭沟-HLHF-1,15322-128,33
A池山韭沟-HLHF-2,15322-129,33
A池山韭沟-HLHF-3,15322-130,33
A池上涧-HLHF-1,15323-128,38
A池上涧-HLHF-2,15323-129,38
A池韶山-HLHF-1,15324-128,15
A池韶山-HLHF-2,15324-129,15
A池韶山-HLHF-3,15324-130,15
